"event","quarter","id","industry","bin","p","time","Year","Quarter","resolution","realization","binL","binH","binValue"
2015.75,3,520,"2.0000",1,0.1,2015.625,NA,NA,1,NA,1,1,1
2016,4,520,"2.0000",1,0.1,2014.875,NA,NA,1,NA,1,1,1
2016,1,520,"2.0000",1,0.1,2015.125,NA,NA,1,NA,1,1,1
2016,2,520,"2.0000",1,0.05,2015.375,NA,NA,1,NA,1,1,1
2016,3,520,"2.0000",1,0.1,2015.625,NA,NA,1,NA,1,1,1
2016,4,520,"2.0000",1,0.05,2015.875,NA,NA,1,NA,1,1,1
2016.25,1,520,"2.0000",1,0.1,2015.125,NA,NA,1,NA,1,1,1
2016.25,2,520,"2.0000",1,0.05,2015.375,NA,NA,1,NA,1,1,1
2016.25,3,520,"2.0000",1,0.1,2015.625,NA,NA,1,NA,1,1,1
2016.25,4,520,"2.0000",1,0.1,2015.875,NA,NA,1,NA,1,1,1
2016.25,1,520,"2.0000",1,0.1,2016.125,NA,NA,1,NA,1,1,1
2016.5,2,520,"2.0000",1,0.05,2015.375,NA,NA,1,NA,1,1,1
2016.5,3,520,"2.0000",1,0.1,2015.625,NA,NA,1,NA,1,1,1
2016.5,4,520,"2.0000",1,0.1,2015.875,NA,NA,1,NA,1,1,1
2016.5,1,520,"2.0000",1,0.1,2016.125,NA,NA,1,NA,1,1,1
2016.5,2,520,"2.0000",1,0.05,2016.375,NA,NA,1,NA,1,1,1
2016.75,3,520,"2.0000",1,0.1,2015.625,NA,NA,1,NA,1,1,1
2016.75,4,520,"2.0000",1,0.1,2015.875,NA,NA,1,NA,1,1,1
2016.75,1,520,"2.0000",1,0.1,2016.125,NA,NA,1,NA,1,1,1
2016.75,2,520,"2.0000",1,0.05,2016.375,NA,NA,1,NA,1,1,1
2016.75,3,520,"2.0000",1,0.05,2016.625,NA,NA,1,NA,1,1,1
2017,4,520,"2.0000",1,0.15,2015.875,NA,NA,1,NA,1,1,1
2017,1,520,"2.0000",1,0.15,2016.125,NA,NA,1,NA,1,1,1
2017,2,520,"2.0000",1,0.05,2016.375,NA,NA,1,NA,1,1,1
2017,3,520,"2.0000",1,0.05,2016.625,NA,NA,1,NA,1,1,1
2017.25,1,520,"2.0000",1,0.15,2016.125,NA,NA,1,NA,1,1,1
2017.25,2,520,"2.0000",1,0.1,2016.375,NA,NA,1,NA,1,1,1
2017.25,3,520,"2.0000",1,0.1,2016.625,NA,NA,1,NA,1,1,1
2017.5,2,520,"2.0000",1,0.15,2016.375,NA,NA,1,NA,1,1,1
2017.5,3,520,"2.0000",1,0.15,2016.625,NA,NA,1,NA,1,1,1
2017.75,3,520,"2.0000",1,0.2,2016.625,NA,NA,1,NA,1,1,1
2002.25,1,521,"1.0000",1,0.45,2002.125,NA,NA,1,NA,1,1,1
2002.5,1,521,"1.0000",1,0.2,2002.125,NA,NA,1,NA,1,1,1
2002.5,2,521,"1.0000",1,0.15,2002.375,NA,NA,1,NA,1,1,1
2002.75,1,521,"1.0000",1,0.2,2002.125,NA,NA,1,NA,1,1,1
2002.75,2,521,"1.0000",1,0.02,2002.375,NA,NA,1,NA,1,1,1
2002.75,3,521,"1.0000",1,0.25,2002.625,NA,NA,1,NA,1,1,1
2003,1,521,"1.0000",1,0.1,2002.125,NA,NA,1,NA,1,1,1
2003,2,521,"1.0000",1,0.02,2002.375,NA,NA,1,NA,1,1,1
2003,3,521,"1.0000",1,0.25,2002.625,NA,NA,1,NA,1,1,1
2003,4,521,"1.0000",1,0.4,2002.875,NA,NA,1,NA,1,1,1
2003.25,1,521,"1.0000",1,0.1,2002.125,NA,NA,1,NA,1,1,1
2003.25,2,521,"1.0000",1,0.02,2002.375,NA,NA,1,NA,1,1,1
2003.25,3,521,"1.0000",1,0.15,2002.625,NA,NA,1,NA,1,1,1
2003.25,4,521,"1.0000",1,0.3,2002.875,NA,NA,1,NA,1,1,1
2003.25,1,521,"1.0000",1,0.25,2003.125,NA,NA,1,NA,1,1,1
2003.5,2,521,"1.0000",1,0.02,2002.375,NA,NA,1,NA,1,1,1
2003.5,3,521,"1.0000",1,0.15,2002.625,NA,NA,1,NA,1,1,1
2003.5,4,521,"1.0000",1,0.15,2002.875,NA,NA,1,NA,1,1,1
2003.5,1,521,"1.0000",1,0.1,2003.125,NA,NA,1,NA,1,1,1
2003.5,2,521,"1.0000",1,0.35,2003.375,NA,NA,1,NA,1,1,1
2003.75,3,521,"1.0000",1,0.1,2002.625,NA,NA,1,NA,1,1,1
2003.75,4,521,"1.0000",1,0.1,2002.875,NA,NA,1,NA,1,1,1
2003.75,1,521,"1.0000",1,0.05,2003.125,NA,NA,1,NA,1,1,1
2003.75,2,521,"1.0000",1,0.1,2003.375,NA,NA,1,NA,1,1,1
2004,4,521,"1.0000",1,0.05,2002.875,NA,NA,1,NA,1,1,1
2004,1,521,"1.0000",1,0.02,2003.125,NA,NA,1,NA,1,1,1
2004,2,521,"1.0000",1,0.1,2003.375,NA,NA,1,NA,1,1,1
2004,4,521,"1.0000",1,0.02,2003.875,NA,NA,1,NA,1,1,1
2004.25,1,521,"1.0000",1,0.02,2003.125,NA,NA,1,NA,1,1,1
2004.25,2,521,"1.0000",1,0.05,2003.375,NA,NA,1,NA,1,1,1
2004.25,4,521,"1.0000",1,0.05,2003.875,NA,NA,1,NA,1,1,1
2004.25,1,521,"1.0000",1,0.02,2004.125,NA,NA,1,NA,1,1,1
2004.5,2,521,"1.0000",1,0.05,2003.375,NA,NA,1,NA,1,1,1
2004.5,4,521,"1.0000",1,0.08,2003.875,NA,NA,1,NA,1,1,1
2004.5,1,521,"1.0000",1,0.05,2004.125,NA,NA,1,NA,1,1,1
2004.5,2,521,"1.0000",1,0.02,2004.375,NA,NA,1,NA,1,1,1
2004.75,4,521,"1.0000",1,0.1,2003.875,NA,NA,1,NA,1,1,1
2004.75,1,521,"1.0000",1,0.05,2004.125,NA,NA,1,NA,1,1,1
2004.75,2,521,"1.0000",1,0.05,2004.375,NA,NA,1,NA,1,1,1
2004.75,3,521,"1.0000",1,0.05,2004.625,NA,NA,1,NA,1,1,1
2005,4,521,"1.0000",1,0.15,2003.875,NA,NA,1,NA,1,1,1
2005,1,521,"1.0000",1,0.05,2004.125,NA,NA,1,NA,1,1,1
2005,2,521,"1.0000",1,0.02,2004.375,NA,NA,1,NA,1,1,1
2005,3,521,"1.0000",1,0.05,2004.625,NA,NA,1,NA,1,1,1
2005.25,1,521,"1.0000",1,0.05,2004.125,NA,NA,1,NA,1,1,1
2005.25,2,521,"1.0000",1,0.07,2004.375,NA,NA,1,NA,1,1,1
2005.25,3,521,"1.0000",1,0.1,2004.625,NA,NA,1,NA,1,1,1
2005.25,4,521,"1.0000",1,0.2,2004.875,NA,NA,1,NA,1,1,1
2005.25,1,521,"1.0000",1,0.02,2005.125,NA,NA,1,NA,1,1,1
2005.5,2,521,"1.0000",1,0.07,2004.375,NA,NA,1,NA,1,1,1
2005.5,3,521,"1.0000",1,0.1,2004.625,NA,NA,1,NA,1,1,1
2005.5,4,521,"1.0000",1,0.1,2004.875,NA,NA,1,NA,1,1,1
2005.5,1,521,"1.0000",1,0.02,2005.125,NA,NA,1,NA,1,1,1
2005.75,3,521,"1.0000",1,0.1,2004.625,NA,NA,1,NA,1,1,1
2005.75,4,521,"1.0000",1,0.05,2004.875,NA,NA,1,NA,1,1,1
2005.75,1,521,"1.0000",1,0.05,2005.125,NA,NA,1,NA,1,1,1
2005.75,2,521,"1.0000",1,0.02,2005.375,NA,NA,1,NA,1,1,1
2005.75,3,521,"1.0000",1,0.01,2005.625,NA,NA,1,NA,1,1,1
2006,4,521,"1.0000",1,0.05,2004.875,NA,NA,1,NA,1,1,1
2006,1,521,"1.0000",1,0.05,2005.125,NA,NA,1,NA,1,1,1
2006,2,521,"1.0000",1,0.03,2005.375,NA,NA,1,NA,1,1,1
2006,3,521,"1.0000",1,0.01,2005.625,NA,NA,1,NA,1,1,1
2006,4,521,"1.0000",1,0.005,2005.875,NA,NA,1,NA,1,1,1
2006.25,1,521,"1.0000",1,0.05,2005.125,NA,NA,1,NA,1,1,1
2006.25,2,521,"1.0000",1,0.03,2005.375,NA,NA,1,NA,1,1,1
2006.25,3,521,"1.0000",1,0.02,2005.625,NA,NA,1,NA,1,1,1
2006.25,4,521,"1.0000",1,0.05,2005.875,NA,NA,1,NA,1,1,1
2006.25,1,521,"1.0000",1,0.01,2006.125,NA,NA,1,NA,1,1,1
2006.5,2,521,"1.0000",1,0.03,2005.375,NA,NA,1,NA,1,1,1
2006.5,3,521,"1.0000",1,0.05,2005.625,NA,NA,1,NA,1,1,1
2006.5,4,521,"1.0000",1,0.15,2005.875,NA,NA,1,NA,1,1,1
2006.5,1,521,"1.0000",1,0.01,2006.125,NA,NA,1,NA,1,1,1
2006.75,3,521,"1.0000",1,0.05,2005.625,NA,NA,1,NA,1,1,1
2006.75,4,521,"1.0000",1,0.2,2005.875,NA,NA,1,NA,1,1,1
2006.75,1,521,"1.0000",1,0.03,2006.125,NA,NA,1,NA,1,1,1
2006.75,2,521,"1.0000",1,0.02,2006.375,NA,NA,1,NA,1,1,1
2006.75,3,521,"1.0000",1,0.05,2006.625,NA,NA,1,NA,1,1,1
2007,4,521,"1.0000",1,0.2,2005.875,NA,NA,1,NA,1,1,1
2007,1,521,"1.0000",1,0.03,2006.125,NA,NA,1,NA,1,1,1
2007,2,521,"1.0000",1,0.05,2006.375,NA,NA,1,NA,1,1,1
2007,3,521,"1.0000",1,0.1,2006.625,NA,NA,1,NA,1,1,1
2007,4,521,"1.0000",1,0.1,2006.875,NA,NA,1,NA,1,1,1
2007.25,1,521,"1.0000",1,0.03,2006.125,NA,NA,1,NA,1,1,1
2007.25,2,521,"1.0000",1,0.1,2006.375,NA,NA,1,NA,1,1,1
2007.25,3,521,"1.0000",1,0.2,2006.625,NA,NA,1,NA,1,1,1
2007.25,4,521,"1.0000",1,0.2,2006.875,NA,NA,1,NA,1,1,1
2007.25,1,521,"1.0000",1,0.05,2007.125,NA,NA,1,NA,1,1,1
2007.5,2,521,"1.0000",1,0.1,2006.375,NA,NA,1,NA,1,1,1
2007.5,3,521,"1.0000",1,0.2,2006.625,NA,NA,1,NA,1,1,1
2007.5,4,521,"1.0000",1,0.25,2006.875,NA,NA,1,NA,1,1,1
2007.5,1,521,"1.0000",1,0.1,2007.125,NA,NA,1,NA,1,1,1
2007.5,2,521,"1.0000",1,0.1,2007.375,NA,NA,1,NA,1,1,1
2007.75,3,521,"1.0000",1,0.2,2006.625,NA,NA,1,NA,1,1,1
2007.75,4,521,"1.0000",1,0.25,2006.875,NA,NA,1,NA,1,1,1
2007.75,1,521,"1.0000",1,0.15,2007.125,NA,NA,1,NA,1,1,1
2007.75,2,521,"1.0000",1,0.2,2007.375,NA,NA,1,NA,1,1,1
2007.75,3,521,"1.0000",1,0.25,2007.625,NA,NA,1,NA,1,1,1
2008,4,521,"1.0000",1,0.25,2006.875,NA,NA,1,NA,1,1,1
2008,1,521,"1.0000",1,0.2,2007.125,NA,NA,1,NA,1,1,1
2008,2,521,"1.0000",1,0.2,2007.375,NA,NA,1,NA,1,1,1
2008,3,521,"1.0000",1,0.25,2007.625,NA,NA,1,NA,1,1,1
2008,4,521,"1.0000",1,0.15,2007.875,NA,NA,1,NA,1,1,1
2008.25,1,521,"1.0000",1,0.2,2007.125,2008,1,1,1,1,1,1
2008.25,2,521,"1.0000",1,0.2,2007.375,2008,1,1,1,1,1,1
2008.25,3,521,"1.0000",1,0.25,2007.625,2008,1,1,1,1,1,1
2008.25,4,521,"1.0000",1,0.25,2007.875,2008,1,1,1,1,1,1
2008.25,1,521,"1.0000",1,0.4,2008.125,2008,1,1,1,1,1,1
2008.25,5,521,"1.0000",1,1,2008.249,2008,1,2,1,1,1,1
2008.5,2,521,"1.0000",1,0.2,2007.375,NA,NA,1,NA,1,1,1
2008.5,3,521,"1.0000",1,0.2,2007.625,NA,NA,1,NA,1,1,1
2008.5,4,521,"1.0000",1,0.25,2007.875,NA,NA,1,NA,1,1,1
2008.5,1,521,"1.0000",1,0.6,2008.125,NA,NA,1,NA,1,1,1
2008.5,2,521,"1.0000",1,0.6,2008.375,NA,NA,1,NA,1,1,1
2008.75,3,521,"1.0000",1,0.15,2007.625,2008,3,1,1,1,1,1
2008.75,4,521,"1.0000",1,0.25,2007.875,2008,3,1,1,1,1,1
2008.75,1,521,"1.0000",1,0.3,2008.125,2008,3,1,1,1,1,1
2008.75,2,521,"1.0000",1,0.3,2008.375,2008,3,1,1,1,1,1
2008.75,3,521,"1.0000",1,0.4,2008.625,2008,3,1,1,1,1,1
2008.75,5,521,"1.0000",1,1,2008.749,2008,3,2,1,1,1,1
2009,4,521,"1.0000",1,0.2,2007.875,2008,4,1,1,1,1,1
2009,1,521,"1.0000",1,0.4,2008.125,2008,4,1,1,1,1,1
2009,2,521,"1.0000",1,0.4,2008.375,2008,4,1,1,1,1,1
2009,3,521,"1.0000",1,0.65,2008.625,2008,4,1,1,1,1,1
2009,5,521,"1.0000",1,1,2008.999,2008,4,2,1,1,1,1
2009.25,1,521,"1.0000",1,0.6,2008.125,2009,1,1,1,1,1,1
2009.25,2,521,"1.0000",1,0.5,2008.375,2009,1,1,1,1,1,1
2009.25,3,521,"1.0000",1,0.5,2008.625,2009,1,1,1,1,1,1
2009.25,5,521,"1.0000",1,1,2009.249,2009,1,2,1,1,1,1
2009.5,2,521,"1.0000",1,0.5,2008.375,2009,2,1,1,1,1,1
2009.5,3,521,"1.0000",1,0.3,2008.625,2009,2,1,1,1,1,1
2009.5,5,521,"1.0000",1,1,2009.499,2009,2,2,1,1,1,1
2009.75,3,521,"1.0000",1,0.2,2008.625,NA,NA,1,NA,1,1,1
2003.25,1,523,"2.0000",1,0.32,2003.125,NA,NA,1,NA,1,1,1
2003.5,1,523,"2.0000",1,0.255,2003.125,NA,NA,1,NA,1,1,1
2003.75,1,523,"2.0000",1,0.242,2003.125,NA,NA,1,NA,1,1,1
2004,1,523,"2.0000",1,0.222,2003.125,NA,NA,1,NA,1,1,1
2004,4,523,"2.0000",1,0.05,2003.875,NA,NA,1,NA,1,1,1
2004.25,1,523,"2.0000",1,0.124,2003.125,NA,NA,1,NA,1,1,1
2004.25,4,523,"2.0000",1,0.07,2003.875,NA,NA,1,NA,1,1,1
2004.25,1,523,"2.0000",1,0.05,2004.125,NA,NA,1,NA,1,1,1
2004.5,4,523,"2.0000",1,0.09,2003.875,NA,NA,1,NA,1,1,1
2004.5,1,523,"2.0000",1,0.07,2004.125,NA,NA,1,NA,1,1,1
2004.75,4,523,"2.0000",1,0.11,2003.875,NA,NA,1,NA,1,1,1
2004.75,1,523,"2.0000",1,0.09,2004.125,NA,NA,1,NA,1,1,1
2004.75,3,523,"2.0000",1,0.06,2004.625,NA,NA,1,NA,1,1,1
2005,4,523,"2.0000",1,0.12,2003.875,NA,NA,1,NA,1,1,1
2005,1,523,"2.0000",1,0.12,2004.125,NA,NA,1,NA,1,1,1
2005,3,523,"2.0000",1,0.07,2004.625,NA,NA,1,NA,1,1,1
2005,4,523,"2.0000",1,0.005,2004.875,NA,NA,1,NA,1,1,1
2005.25,1,523,"2.0000",1,0.16,2004.125,NA,NA,1,NA,1,1,1
2005.25,3,523,"2.0000",1,0.09,2004.625,NA,NA,1,NA,1,1,1
2005.25,4,523,"2.0000",1,0.04,2004.875,NA,NA,1,NA,1,1,1
2005.25,1,523,"2.0000",1,0.038,2005.125,NA,NA,1,NA,1,1,1
2005.5,3,523,"2.0000",1,0.11,2004.625,NA,NA,1,NA,1,1,1
2005.5,4,523,"2.0000",1,0.086,2004.875,NA,NA,1,NA,1,1,1
2005.5,1,523,"2.0000",1,0.052,2005.125,NA,NA,1,NA,1,1,1
2005.75,3,523,"2.0000",1,0.1,2004.625,NA,NA,1,NA,1,1,1
2005.75,4,523,"2.0000",1,0.104,2004.875,NA,NA,1,NA,1,1,1
2005.75,1,523,"2.0000",1,0.052,2005.125,NA,NA,1,NA,1,1,1
2005.75,3,523,"2.0000",1,0.07,2005.625,NA,NA,1,NA,1,1,1
2006,4,523,"2.0000",1,0.12,2004.875,NA,NA,1,NA,1,1,1
2006,1,523,"2.0000",1,0.058,2005.125,NA,NA,1,NA,1,1,1
2006,3,523,"2.0000",1,0.09,2005.625,NA,NA,1,NA,1,1,1
2006,4,523,"2.0000",1,0.034,2005.875,NA,NA,1,NA,1,1,1
2006.25,1,523,"2.0000",1,0.072,2005.125,NA,NA,1,NA,1,1,1
2006.25,3,523,"2.0000",1,0.12,2005.625,NA,NA,1,NA,1,1,1
2006.25,4,523,"2.0000",1,0.042,2005.875,NA,NA,1,NA,1,1,1
2006.5,3,523,"2.0000",1,0.13,2005.625,NA,NA,1,NA,1,1,1
2006.5,4,523,"2.0000",1,0.056,2005.875,NA,NA,1,NA,1,1,1
2006.75,3,523,"2.0000",1,0.14,2005.625,NA,NA,1,NA,1,1,1
2006.75,4,523,"2.0000",1,0.064,2005.875,NA,NA,1,NA,1,1,1
2006.75,3,523,"2.0000",1,0.02,2006.625,NA,NA,1,NA,1,1,1
2007,4,523,"2.0000",1,0.072,2005.875,NA,NA,1,NA,1,1,1
2007,3,523,"2.0000",1,0.032,2006.625,NA,NA,1,NA,1,1,1
2007,4,523,"2.0000",1,0.02,2006.875,NA,NA,1,NA,1,1,1
2007.25,3,523,"2.0000",1,0.042,2006.625,NA,NA,1,NA,1,1,1
2007.25,4,523,"2.0000",1,0.05,2006.875,NA,NA,1,NA,1,1,1
2007.5,3,523,"2.0000",1,0.0475,2006.625,NA,NA,1,NA,1,1,1
2007.5,4,523,"2.0000",1,0.07,2006.875,NA,NA,1,NA,1,1,1
2007.75,3,523,"2.0000",1,0.05,2006.625,NA,NA,1,NA,1,1,1
2007.75,4,523,"2.0000",1,0.09,2006.875,NA,NA,1,NA,1,1,1
2008,4,523,"2.0000",1,0.1,2006.875,NA,NA,1,NA,1,1,1
2008.25,1,523,"2.0000",1,0.34,2008.125,2008,1,1,1,1,1,1
2008.25,5,523,"2.0000",1,1,2008.249,2008,1,2,1,1,1,1
2008.5,1,523,"2.0000",1,0.38,2008.125,NA,NA,1,NA,1,1,1
2008.5,2,523,"2.0000",1,0.36,2008.375,NA,NA,1,NA,1,1,1
2008.75,1,523,"2.0000",1,0.32,2008.125,2008,3,1,1,1,1,1
2008.75,2,523,"2.0000",1,0.25,2008.375,2008,3,1,1,1,1,1
2008.75,3,523,"2.0000",1,0.32,2008.625,2008,3,1,1,1,1,1
2008.75,5,523,"2.0000",1,1,2008.749,2008,3,2,1,1,1,1
2009,1,523,"2.0000",1,0.2,2008.125,2008,4,1,1,1,1,1
2009,2,523,"2.0000",1,0.21,2008.375,2008,4,1,1,1,1,1
2009,3,523,"2.0000",1,0.28,2008.625,2008,4,1,1,1,1,1
2009,5,523,"2.0000",1,1,2008.999,2008,4,2,1,1,1,1
2009.25,1,523,"2.0000",1,0.16,2008.125,2009,1,1,1,1,1,1
2009.25,2,523,"2.0000",1,0.2,2008.375,2009,1,1,1,1,1,1
2009.25,3,523,"2.0000",1,0.25,2008.625,2009,1,1,1,1,1,1
2009.25,5,523,"2.0000",1,1,2009.249,2009,1,2,1,1,1,1
2009.5,2,523,"2.0000",1,0.18,2008.375,2009,2,1,1,1,1,1
2009.5,3,523,"2.0000",1,0.24,2008.625,2009,2,1,1,1,1,1
2009.5,2,523,"2.0000",1,0.47,2009.375,2009,2,1,1,1,1,1
2009.5,5,523,"2.0000",1,1,2009.499,2009,2,2,1,1,1,1
2009.75,3,523,"2.0000",1,0.24,2008.625,NA,NA,1,NA,1,1,1
2009.75,2,523,"2.0000",1,0.21,2009.375,NA,NA,1,NA,1,1,1
2009.75,3,523,"2.0000",1,0.34,2009.625,NA,NA,1,NA,1,1,1
2010,2,523,"2.0000",1,0.16,2009.375,NA,NA,1,NA,1,1,1
2010,3,523,"2.0000",1,0.18,2009.625,NA,NA,1,NA,1,1,1
2010.25,2,523,"2.0000",1,0.13,2009.375,NA,NA,1,NA,1,1,1
2010.25,3,523,"2.0000",1,0.123,2009.625,NA,NA,1,NA,1,1,1
2010.5,2,523,"2.0000",1,0.09,2009.375,NA,NA,1,NA,1,1,1
2010.5,3,523,"2.0000",1,0.123,2009.625,NA,NA,1,NA,1,1,1
2010.75,3,523,"2.0000",1,0.123,2009.625,NA,NA,1,NA,1,1,1
2011,4,523,"2.0000",1,0.183,2010.875,NA,NA,1,NA,1,1,1
2011.25,4,523,"2.0000",1,0.142,2010.875,2011,1,1,1,1,1,1
2011.25,5,523,"2.0000",1,1,2011.249,2011,1,2,1,1,1,1
2011.5,4,523,"2.0000",1,0.134,2010.875,NA,NA,1,NA,1,1,1
2011.5,2,523,"2.0000",1,0.045,2011.375,NA,NA,1,NA,1,1,1
2011.75,4,523,"2.0000",1,0.124,2010.875,2011,3,1,1,1,1,1
2011.75,2,523,"2.0000",1,0.052,2011.375,2011,3,1,1,1,1,1
2011.75,3,523,"2.0000",1,0.22,2011.625,2011,3,1,1,1,1,1
2011.75,5,523,"2.0000",1,1,2011.749,2011,3,2,1,1,1,1
2012,4,523,"2.0000",1,0.124,2010.875,NA,NA,1,NA,1,1,1
2012,2,523,"2.0000",1,0.071,2011.375,NA,NA,1,NA,1,1,1
2012,3,523,"2.0000",1,0.27,2011.625,NA,NA,1,NA,1,1,1
2012,4,523,"2.0000",1,0.12,2011.875,NA,NA,1,NA,1,1,1
2012.25,2,523,"2.0000",1,0.108,2011.375,NA,NA,1,NA,1,1,1
2012.25,3,523,"2.0000",1,0.19,2011.625,NA,NA,1,NA,1,1,1
2012.25,4,523,"2.0000",1,0.16,2011.875,NA,NA,1,NA,1,1,1
2012.25,1,523,"2.0000",1,0.09,2012.125,NA,NA,1,NA,1,1,1
2012.5,2,523,"2.0000",1,0.123,2011.375,NA,NA,1,NA,1,1,1
2012.5,3,523,"2.0000",1,0.16,2011.625,NA,NA,1,NA,1,1,1
2012.5,4,523,"2.0000",1,0.17,2011.875,NA,NA,1,NA,1,1,1
2012.5,1,523,"2.0000",1,0.18,2012.125,NA,NA,1,NA,1,1,1
2012.75,3,523,"2.0000",1,0.15,2011.625,NA,NA,1,NA,1,1,1
2012.75,4,523,"2.0000",1,0.17,2011.875,NA,NA,1,NA,1,1,1
2012.75,1,523,"2.0000",1,0.22,2012.125,NA,NA,1,NA,1,1,1
2012.75,3,523,"2.0000",1,0.29,2012.625,NA,NA,1,NA,1,1,1
2013,4,523,"2.0000",1,0.17,2011.875,NA,NA,1,NA,1,1,1
2013,1,523,"2.0000",1,0.25,2012.125,NA,NA,1,NA,1,1,1
2013,3,523,"2.0000",1,0.22,2012.625,NA,NA,1,NA,1,1,1
2013.25,1,523,"2.0000",1,0.23,2012.125,NA,NA,1,NA,1,1,1
2013.25,3,523,"2.0000",1,0.27,2012.625,NA,NA,1,NA,1,1,1
2013.5,3,523,"2.0000",1,0.29,2012.625,NA,NA,1,NA,1,1,1
2013.75,3,523,"2.0000",1,0.28,2012.625,NA,NA,1,NA,1,1,1
2015.5,2,523,"2.0000",1,0.15,2015.375,NA,NA,1,NA,1,1,1
2015.75,2,523,"2.0000",1,0.17,2015.375,NA,NA,1,NA,1,1,1
2016,2,523,"2.0000",1,0.16,2015.375,NA,NA,1,NA,1,1,1
2016,4,523,"2.0000",1,0.18,2015.875,NA,NA,1,NA,1,1,1
2016.25,2,523,"2.0000",1,0.17,2015.375,NA,NA,1,NA,1,1,1
2016.25,4,523,"2.0000",1,0.2,2015.875,NA,NA,1,NA,1,1,1
2016.5,2,523,"2.0000",1,0.15,2015.375,NA,NA,1,NA,1,1,1
2016.5,4,523,"2.0000",1,0.22,2015.875,NA,NA,1,NA,1,1,1
2016.5,2,523,"2.0000",1,0.33,2016.375,NA,NA,1,NA,1,1,1
2016.75,4,523,"2.0000",1,0.22,2015.875,NA,NA,1,NA,1,1,1
2016.75,2,523,"2.0000",1,0.31,2016.375,NA,NA,1,NA,1,1,1
2016.75,3,523,"2.0000",1,0.24,2016.625,NA,NA,1,NA,1,1,1
2017,4,523,"2.0000",1,0.2,2015.875,NA,NA,1,NA,1,1,1
2017,2,523,"2.0000",1,0.26,2016.375,NA,NA,1,NA,1,1,1
2017,3,523,"2.0000",1,0.22,2016.625,NA,NA,1,NA,1,1,1
2017.25,2,523,"2.0000",1,0.23,2016.375,NA,NA,1,NA,1,1,1
2017.25,3,523,"2.0000",1,0.2,2016.625,NA,NA,1,NA,1,1,1
2017.25,1,523,"2.0000",1,0.22,2017.125,NA,NA,1,NA,1,1,1
2017.5,2,523,"2.0000",1,0.2,2016.375,NA,NA,1,NA,1,1,1
2017.5,3,523,"2.0000",1,0.24,2016.625,NA,NA,1,NA,1,1,1
2017.5,1,523,"2.0000",1,0.23,2017.125,NA,NA,1,NA,1,1,1
2017.75,3,523,"2.0000",1,0.26,2016.625,NA,NA,1,NA,1,1,1
2017.75,1,523,"2.0000",1,0.25,2017.125,NA,NA,1,NA,1,1,1
2018,1,523,"2.0000",1,0.26,2017.125,NA,NA,1,NA,1,1,1
2018.25,1,523,"2.0000",1,0.26,2017.125,NA,NA,1,NA,1,1,1
2003.25,1,524,"2.0000",1,0.35,2003.125,NA,NA,1,NA,1,1,1
2003.5,1,524,"2.0000",1,0.25,2003.125,NA,NA,1,NA,1,1,1
2003.75,1,524,"2.0000",1,0.2,2003.125,NA,NA,1,NA,1,1,1
2004,1,524,"2.0000",1,0.1,2003.125,NA,NA,1,NA,1,1,1
2004,3,524,"2.0000",1,0.05,2003.625,NA,NA,1,NA,1,1,1
2004.25,1,524,"2.0000",1,0.05,2003.125,NA,NA,1,NA,1,1,1
2004.25,3,524,"2.0000",1,0.05,2003.625,NA,NA,1,NA,1,1,1
2004.25,4,524,"2.0000",1,0.02,2003.875,NA,NA,1,NA,1,1,1
2004.5,3,524,"2.0000",1,0.05,2003.625,NA,NA,1,NA,1,1,1
2004.5,4,524,"2.0000",1,0.05,2003.875,NA,NA,1,NA,1,1,1
2004.5,1,524,"2.0000",1,0.05,2004.125,NA,NA,1,NA,1,1,1
2004.5,2,524,"2.0000",1,0.1,2004.375,NA,NA,1,NA,1,1,1
2004.75,3,524,"2.0000",1,0.05,2003.625,NA,NA,1,NA,1,1,1
2004.75,4,524,"2.0000",1,0.05,2003.875,NA,NA,1,NA,1,1,1
2004.75,1,524,"2.0000",1,0.05,2004.125,NA,NA,1,NA,1,1,1
2004.75,2,524,"2.0000",1,0.05,2004.375,NA,NA,1,NA,1,1,1
2004.75,3,524,"2.0000",1,0.1,2004.625,NA,NA,1,NA,1,1,1
2005,4,524,"2.0000",1,0.05,2003.875,NA,NA,1,NA,1,1,1
2005,1,524,"2.0000",1,0.05,2004.125,NA,NA,1,NA,1,1,1
2005,2,524,"2.0000",1,0.05,2004.375,NA,NA,1,NA,1,1,1
2005,3,524,"2.0000",1,0.05,2004.625,NA,NA,1,NA,1,1,1
2005,4,524,"2.0000",1,0.05,2004.875,NA,NA,1,NA,1,1,1
2005.25,1,524,"2.0000",1,0.05,2004.125,NA,NA,1,NA,1,1,1
2005.25,2,524,"2.0000",1,0.15,2004.375,NA,NA,1,NA,1,1,1
2005.25,3,524,"2.0000",1,0.05,2004.625,NA,NA,1,NA,1,1,1
2005.25,4,524,"2.0000",1,0.3,2004.875,NA,NA,1,NA,1,1,1
2005.25,1,524,"2.0000",1,0.1,2005.125,NA,NA,1,NA,1,1,1
2005.5,2,524,"2.0000",1,0.1,2004.375,NA,NA,1,NA,1,1,1
2005.5,3,524,"2.0000",1,0.1,2004.625,NA,NA,1,NA,1,1,1
2005.5,4,524,"2.0000",1,0.2,2004.875,NA,NA,1,NA,1,1,1
2005.5,1,524,"2.0000",1,0.1,2005.125,NA,NA,1,NA,1,1,1
